Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,aclnnIndex_IndexAiCore_Index,AI_VECTOR_CORE,2,1961,16.441,1753145998182646.354	,1753145998182662.795	
0,aclnnInplaceCopy_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,1962,12.86,1753145998182726.916	,1753145998182739.776	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,1963,29.6,1753145998182802.918	,1753145998182832.518	
0,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,2,1964,224.665,1753145998182847.718	,1753145998183072.383	
0,aclnnMatmul_SliceAiCore_Slice,AI_VECTOR_CORE,2,1965,29.941,1753145998183072.423	,1753145998183102.364	
0,aclnnMatmul_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,1966,46.561,1753145998183102.384	,1753145998183148.945	
0,aclnnMatmul_BatchMatMulNd_MemSet,AI_VECTOR_CORE,2,1967,15.68,1753145998183148.965	,1753145998183164.645	
0,aclnnMatmul_BatchMatMulNd_BatchMatMulV2,AI_CORE,2,1968,144.963,1753145998183164.665	,1753145998183309.628	
0,aclnnInplaceCopy_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,1969,45.941,1753145998183309.648	,1753145998183355.589	
0,aclnnAddmm_MatMulV3Common_MatMulV3,MIX_AIC,2,1970,72.061,1753145998183355.609	,1753145998183427.670	
0,aclnnInplaceCopy_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,1971,18.82,1753145998183427.690	,1753145998183446.510	
0,aclnnInplaceCopy_SliceAiCore_Slice,AI_VECTOR_CORE,2,1972,21.101,1753145998183446.530	,1753145998183467.631	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,1973,60.981,1753145998183467.671	,1753145998183528.652	
0,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,2,1974,62.781,1753145998183528.672	,1753145998183591.453	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,1975,123.242,1753145998183621.254	,1753145998183744.496	
0,aclnnGelu_Gelu_Gelu,AI_VECTOR_CORE,2,1976,66.802,1753145998183744.516	,1753145998183811.318	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,1977,61.321,1753145998183811.478	,1753145998183872.799	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,1978,59.361,1753145998183872.819	,1753145998183932.180	
0,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,2,1979,51.141,1753145998183932.200	,1753145998183983.341	
0,aclnnConstantPadNd_PadV3AiCore_MemSet,AI_VECTOR_CORE,2,1980,12.561,1753145998183983.361	,1753145998183995.922	
0,aclnnConstantPadNd_PadV3AiCore_PadV3,MIX_AIV,2,1981,35.04,1753145998183995.942	,1753145998184030.982	
0,aclnnRoll_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,1982,23.261,1753145998184031.022	,1753145998184054.283	
0,aclnnRoll_RollAiCore_Roll,AI_VECTOR_CORE,2,1983,14.5,1753145998184298.568	,1753145998184313.068	
0,aclnnRoll_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,1984,24.581,1753145998184343.268	,1753145998184367.849	
0,aclnnRoll_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,1985,29.641,1753145998184378.769	,1753145998184408.410	
0,aclnnRoll_RollAiCore_Roll,AI_VECTOR_CORE,2,1986,13.56,1753145998184408.450	,1753145998184422.010	
0,aclnnRoll_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,1987,27.501,1753145998184422.050	,1753145998184449.551	
0,aclnnInplaceCopy_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,1988,19.881,1753145998184483.611	,1753145998184503.492	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,1989,127.862,1753145998184550.113	,1753145998184677.975	
0,aclnnMuls_SliceAiCore_Slice,AI_VECTOR_CORE,2,1990,21.481,1753145998184677.995	,1753145998184699.476	
0,aclnnMuls_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,1991,43.76,1753145998184699.496	,1753145998184743.256	
0,aclnnMuls_MulAiCore_Mul,AI_VECTOR_CORE,2,1992,21.981,1753145998184743.276	,1753145998184765.257	
0,aclnnMatmul_SliceAiCore_Slice,AI_VECTOR_CORE,2,1993,19.56,1753145998184765.277	,1753145998184784.837	
0,aclnnMatmul_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,1994,184.844,1753145998184784.857	,1753145998184969.701	
0,aclnnMatmul_BatchMatMulNd_MemSet,AI_VECTOR_CORE,2,1995,44.941,1753145998184969.721	,1753145998185014.662	
0,aclnnMatmul_BatchMatMulNd_BatchMatMulV2,AI_CORE,2,1996,108.882,1753145998185014.702	,1753145998185123.584	
0,aclnnIndex_IndexAiCore_Index,AI_VECTOR_CORE,2,1997,16.28,1753145998185123.604	,1753145998185139.884	
0,aclnnInplaceCopy_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,1998,12.541,1753145998185139.904	,1753145998185152.445	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,1999,29.0,1753145998185152.465	,1753145998185181.465	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,2000,55.781,1753145998185181.485	,1753145998185237.266	
0,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,2,2001,226.885,1753145998185237.286	,1753145998185464.171	
0,aclnnMatmul_SliceAiCore_Slice,AI_VECTOR_CORE,2,2002,24.88,1753145998185464.191	,1753145998185489.071	
0,aclnnMatmul_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,2003,44.901,1753145998185489.091	,1753145998185533.992	
0,aclnnMatmul_BatchMatMulNd_MemSet,AI_VECTOR_CORE,2,2004,17.861,1753145998185534.012	,1753145998185551.873	
0,aclnnMatmul_BatchMatMulNd_BatchMatMulV2,AI_CORE,2,2005,145.262,1753145998185551.893	,1753145998185697.155	
0,aclnnInplaceCopy_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,2006,42.361,1753145998185697.195	,1753145998185739.556	
0,aclnnAddmm_MatMulV3Common_MatMulV3,MIX_AIC,2,2007,70.842,1753145998185739.576	,1753145998185810.418	
0,aclnnInplaceCopy_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,2008,20.08,1753145998185810.438	,1753145998185830.518	
0,aclnnRoll_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,2009,16.46,1753145998185830.538	,1753145998185846.998	
0,aclnnRoll_RollAiCore_Roll,AI_VECTOR_CORE,2,2010,17.321,1753145998185847.038	,1753145998185864.359	
0,aclnnRoll_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,2011,16.86,1753145998185864.399	,1753145998185881.259	
0,aclnnRoll_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,2012,32.301,1753145998185881.279	,1753145998185913.580	
0,aclnnRoll_RollAiCore_Roll,AI_VECTOR_CORE,2,2013,14.1,1753145998185913.620	,1753145998185927.720	
0,aclnnRoll_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,2014,29.081,1753145998185927.740	,1753145998185956.821	
0,aclnnInplaceCopy_SliceAiCore_Slice,AI_VECTOR_CORE,2,2015,15.3,1753145998185956.841	,1753145998185972.141	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,2016,51.801,1753145998185972.181	,1753145998186023.982	
0,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,2,2017,60.761,1753145998186024.022	,1753145998186084.783	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,2018,120.303,1753145998186084.803	,1753145998186205.106	
0,aclnnGelu_Gelu_Gelu,AI_VECTOR_CORE,2,2019,67.681,1753145998186205.126	,1753145998186272.807	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,2020,61.761,1753145998186272.967	,1753145998186334.728	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,2021,59.461,1753145998186334.768	,1753145998186394.229	
0,aclnnCat_SliceAiCore_Slice,AI_VECTOR_CORE,2,2022,13.181,1753145998186394.269	,1753145998186407.450	
0,aclnnCat_SliceAiCore_Slice,AI_VECTOR_CORE,2,2023,10.48,1753145998186407.490	,1753145998186417.970	
0,aclnnCat_SliceAiCore_Slice,AI_VECTOR_CORE,2,2024,10.94,1753145998186417.990	,1753145998186428.930	
0,aclnnCat_SliceAiCore_Slice,AI_VECTOR_CORE,2,2025,10.9,1753145998186428.950	,1753145998186439.850	
0,aclnnCat_ConcatD_ConcatD,AI_VECTOR_CORE,2,2026,22.521,1753145998186776.677	,1753145998186799.198	
0,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,2,2027,71.041,1753145998186872.579	,1753145998186943.620	
0,aclnnMatmul_MatMulCommon_MemSet,AI_VECTOR_CORE,2,2028,13.94,1753145998189917.260	,1753145998189931.200	
0,aclnnMatmul_MatMulCommon_MatMulV2,AI_CORE,2,2029,45.141,1753145998190860.519	,1753145998190905.660	
0,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,AI_VECTOR_CORE,2,2030,3.86,1753145998190982.021	,1753145998190985.881	
0,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,2,2031,1.34,1753145998191042.082	,1753145998191043.422	
0,aclnnInplaceCopy_BroadcastToAiCore_BroadcastTo,AI_VECTOR_CORE,2,2032,3.52,1753145998191105.464	,1753145998191108.984	
0,aclnnInplaceCopy_ViewCopyAiCore_ViewCopy,AI_VECTOR_CORE,2,2033,13.721,1753145998191148.964	,1753145998191162.685	
0,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,2,2034,1.14,1753145998191225.106	,1753145998191226.246	
0,aclnnInplaceCopy_BroadcastToAiCore_BroadcastTo,AI_VECTOR_CORE,2,2035,1.3,1753145998191269.507	,1753145998191270.807	
0,aclnnInplaceCopy_ViewCopyAiCpu_ViewCopy,AI_CPU,2,2036,85.221,1753145998191305.308	,1753145998191390.529	
0,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,2,2037,1.08,1753145998191390.549	,1753145998191391.629	
0,aclnnInplaceCopy_BroadcastToAiCore_BroadcastTo,AI_VECTOR_CORE,2,2038,1.36,1753145998191391.649	,1753145998191393.009	
0,aclnnInplaceCopy_ViewCopyAiCpu_ViewCopy,AI_CPU,2,2039,121.802,1753145998191404.330	,1753145998191526.132	
0,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,2,2040,1.1,1753145998191526.152	,1753145998191527.252	
0,aclnnInplaceCopy_BroadcastToAiCore_BroadcastTo,AI_VECTOR_CORE,2,2041,1.34,1753145998191527.272	,1753145998191528.612	
0,aclnnInplaceCopy_ViewCopyAiCore_ViewCopy,AI_VECTOR_CORE,2,2042,11.12,1753145998191528.632	,1753145998191539.752	
0,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,2,2043,1.14,1753145998191573.693	,1753145998191574.833	
0,aclnnInplaceCopy_BroadcastToAiCore_BroadcastTo,AI_VECTOR_CORE,2,2044,1.28,1753145998191619.294	,1753145998191620.574	
0,aclnnInplaceCopy_ViewCopyAiCpu_ViewCopy,AI_CPU,2,2045,84.542,1753145998191633.214	,1753145998191717.756	
0,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,2,2046,1.18,1753145998191717.776	,1753145998191718.956	
0,aclnnInplaceCopy_BroadcastToAiCore_BroadcastTo,AI_VECTOR_CORE,2,2047,1.38,1753145998191735.596	,1753145998191736.976	
0,aclnnInplaceCopy_ViewCopyAiCpu_ViewCopy,AI_CPU,2,2048,81.342,1753145998191749.076	,1753145998191830.418	
0,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,2,2049,1.32,1753145998191830.438	,1753145998191831.758	
0,aclnnInplaceCopy_BroadcastToAiCore_BroadcastTo,AI_VECTOR_CORE,2,2050,1.32,1753145998191831.778	,1753145998191833.098	
0,aclnnInplaceCopy_ViewCopyAiCore_ViewCopy,AI_VECTOR_CORE,2,2051,12.32,1753145998191870.019	,1753145998191882.339	
0,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,2,2052,1.12,1753145998191927.440	,1753145998191928.560	
0,aclnnInplaceCopy_BroadcastToAiCore_BroadcastTo,AI_VECTOR_CORE,2,2053,1.4,1753145998191963.701	,1753145998191965.101	
0,aclnnInplaceCopy_ViewCopyAiCpu_ViewCopy,AI_CPU,2,2054,76.921,1753145998191976.641	,1753145998192053.562	
0,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,2,2055,1.14,1753145998192053.582	,1753145998192054.722	
0,aclnnInplaceCopy_BroadcastToAiCore_BroadcastTo,AI_VECTOR_CORE,2,2056,1.36,1753145998192066.383	,1753145998192067.743	
0,aclnnInplaceCopy_ViewCopyAiCpu_ViewCopy,AI_CPU,2,2057,78.842,1753145998192080.843	,1753145998192159.685	
0,aclnnInplaceCopy_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,2058,18.88,1753145998192159.705	,1753145998192178.585	
0,aclnnSub_SubAiCore_Sub,AI_VECTOR_CORE,2,2059,15.44,1753145998192212.226	,1753145998192227.666	
0,aclnnNeScalar_NotEqualAiCore_NotEqual,AI_VECTOR_CORE,2,2060,15.24,1753145998192274.127	,1753145998192289.367	
0,aclnnInplaceCopy_TensorMoveAiCore_TensorMove,AI_VECTOR_CORE,2,2061,8.82,1753145998192317.508	,1753145998192326.328	
0,aclnnInplaceMaskedFillScalar_MaskedFillAiCore_MaskedFill,AI_VECTOR_CORE,2,2062,18.6,1753145998192363.369	,1753145998192381.969	
0,aclnnEqScalar_EqualAiCore_Equal,AI_VECTOR_CORE,2,2063,10.62,1753145998192425.790	,1753145998192436.410	
0,aclnnInplaceCopy_TensorMoveAiCore_TensorMove,AI_VECTOR_CORE,2,2064,6.2,1753145998192459.491	,1753145998192465.691	
0,aclnnInplaceMaskedFillScalar_MaskedFillAiCore_MaskedFill,AI_VECTOR_CORE,2,2065,8.92,1753145998192508.412	,1753145998192517.332	
0,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,2,2066,36.101,1753145998192542.512	,1753145998192578.613	
0,aclnnConstantPadNd_PadV3AiCore_MemSet,AI_VECTOR_CORE,2,2067,13.32,1753145998192620.214	,1753145998192633.534	
0,aclnnConstantPadNd_PadV3AiCore_PadV3,MIX_AIV,2,2068,29.101,1753145998192643.354	,1753145998192672.455	
0,aclnnInplaceCopy_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,2069,20.961,1753145998192689.595	,1753145998192710.556	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,2070,65.302,1753145998192840.358	,1753145998192905.660	
0,aclnnMuls_SliceAiCore_Slice,AI_VECTOR_CORE,2,2071,12.64,1753145998192917.580	,1753145998192930.220	
0,aclnnMuls_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,2072,38.321,1753145998192944.460	,1753145998192982.781	
0,aclnnMuls_MulAiCore_Mul,AI_VECTOR_CORE,2,2073,10.4,1753145998192982.801	,1753145998192993.201	
0,aclnnMatmul_SliceAiCore_Slice,AI_VECTOR_CORE,2,2074,10.481,1753145998193051.742	,1753145998193062.223	
0,aclnnMatmul_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,2075,67.241,1753145998193065.283	,1753145998193132.524	
0,aclnnMatmul_BatchMatMulNd_MemSet,AI_VECTOR_CORE,2,2076,16.301,1753145998193242.106	,1753145998193258.407	
0,aclnnMatmul_BatchMatMulNd_BatchMatMulV2,AI_CORE,2,2077,63.201,1753145998193258.447	,1753145998193321.648	
0,aclnnIndex_IndexAiCore_Index,AI_VECTOR_CORE,2,2078,20.04,1753145998193335.708	,1753145998193355.748	
0,aclnnInplaceCopy_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,2079,12.421,1753145998193395.889	,1753145998193408.310	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,2080,58.341,1753145998193460.151	,1753145998193518.492	
0,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,2,2081,129.222,1753145998193518.512	,1753145998193647.734	
0,aclnnMatmul_SliceAiCore_Slice,AI_VECTOR_CORE,2,2082,12.201,1753145998193647.754	,1753145998193659.955	
0,aclnnMatmul_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,2083,28.6,1753145998193659.995	,1753145998193688.595	
0,aclnnMatmul_BatchMatMulNd_MemSet,AI_VECTOR_CORE,2,2084,13.141,1753145998193756.656	,1753145998193769.797	
0,aclnnMatmul_BatchMatMulNd_BatchMatMulV2,AI_CORE,2,2085,82.081,1753145998193770.777	,1753145998193852.858	
0,aclnnInplaceCopy_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,2086,28.521,1753145998193852.878	,1753145998193881.399	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,2087,26.921,1753145998193954.900	,1753145998193981.821	
0,aclnnInplaceCopy_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,2088,14.741,1753145998194001.641	,1753145998194016.382	
0,aclnnInplaceCopy_SliceAiCore_Slice,AI_VECTOR_CORE,2,2089,9.72,1753145998194070.023	,1753145998194079.743	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,2090,13.32,1753145998194137.904	,1753145998194151.224	
0,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,2,2091,34.601,1753145998194184.245	,1753145998194218.846	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,2092,58.922,1753145998194304.587	,1753145998194363.509	
0,aclnnGelu_Gelu_Gelu,AI_VECTOR_CORE,2,2093,35.88,1753145998194370.069	,1753145998194405.949	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,2094,78.221,1753145998194476.371	,1753145998194554.592	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,2095,11.24,1753145998194563.673	,1753145998194574.913	
0,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,2,2096,24.82,1753145998194607.754	,1753145998194632.574	
0,aclnnConstantPadNd_PadV3AiCore_MemSet,AI_VECTOR_CORE,2,2097,11.56,1753145998194681.795	,1753145998194693.355	
0,aclnnConstantPadNd_PadV3AiCore_PadV3,MIX_AIV,2,2098,29.661,1753145998194694.915	,1753145998194724.576	
0,aclnnRoll_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,2099,11.36,1753145998194743.596	,1753145998194754.956	
0,aclnnRoll_RollAiCore_Roll,AI_VECTOR_CORE,2,2100,10.5,1753145998194789.357	,1753145998194799.857	
0,aclnnRoll_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,2101,11.18,1753145998194817.298	,1753145998194828.478	
0,aclnnRoll_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,2102,15.4,1753145998194864.499	,1753145998194879.899	
0,aclnnRoll_RollAiCore_Roll,AI_VECTOR_CORE,2,2103,9.541,1753145998194901.199	,1753145998194910.740	
0,aclnnRoll_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,2104,18.2,1753145998194915.220	,1753145998194933.420	
0,aclnnInplaceCopy_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,2105,14.78,1753145998195110.604	,1753145998195125.384	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,2106,61.521,1753145998195191.745	,1753145998195253.266	
0,aclnnMuls_SliceAiCore_Slice,AI_VECTOR_CORE,2,2107,11.9,1753145998195268.227	,1753145998195280.127	
0,aclnnMuls_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,2108,27.141,1753145998195282.327	,1753145998195309.468	
0,aclnnMuls_MulAiCore_Mul,AI_VECTOR_CORE,2,2109,9.96,1753145998195332.508	,1753145998195342.468	
0,aclnnMatmul_SliceAiCore_Slice,AI_VECTOR_CORE,2,2110,9.78,1753145998195381.269	,1753145998195391.049	
0,aclnnMatmul_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,2111,48.601,1753145998195394.089	,1753145998195442.690	
0,aclnnMatmul_BatchMatMulNd_MemSet,AI_VECTOR_CORE,2,2112,16.2,1753145998195442.710	,1753145998195458.910	
0,aclnnMatmul_BatchMatMulNd_BatchMatMulV2,AI_CORE,2,2113,59.822,1753145998195458.930	,1753145998195518.752	
0,aclnnIndex_IndexAiCore_Index,AI_VECTOR_CORE,2,2114,18.96,1753145998195518.772	,1753145998195537.732	
0,aclnnInplaceCopy_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,2115,13.601,1753145998195549.252	,1753145998195562.853	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,2116,58.821,1753145998195598.913	,1753145998195657.734	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,2117,36.061,1753145998195657.774	,1753145998195693.835	
0,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,2,2118,129.023,1753145998195693.855	,1753145998195822.878	
0,aclnnMatmul_SliceAiCore_Slice,AI_VECTOR_CORE,2,2119,12.12,1753145998195822.898	,1753145998195835.018	
0,aclnnMatmul_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,2120,26.961,1753145998195835.038	,1753145998195861.999	
0,aclnnMatmul_BatchMatMulNd_MemSet,AI_VECTOR_CORE,2,2121,14.08,1753145998195862.019	,1753145998195876.099	
0,aclnnMatmul_BatchMatMulNd_BatchMatMulV2,AI_CORE,2,2122,79.861,1753145998195876.119	,1753145998195955.980	
0,aclnnInplaceCopy_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,2123,28.781,1753145998195956.000	,1753145998195984.781	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,2124,26.721,1753145998195984.801	,1753145998196011.522	
0,aclnnInplaceCopy_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,2125,15.12,1753145998196011.542	,1753145998196026.662	
0,aclnnRoll_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,2126,12.3,1753145998196026.702	,1753145998196039.002	
0,aclnnRoll_RollAiCore_Roll,AI_VECTOR_CORE,2,2127,11.0,1753145998196039.022	,1753145998196050.022	
0,aclnnRoll_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,2128,11.861,1753145998196050.042	,1753145998196061.903	
0,aclnnRoll_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,2129,19.42,1753145998196084.303	,1753145998196103.723	
0,aclnnRoll_RollAiCore_Roll,AI_VECTOR_CORE,2,2130,9.561,1753145998196103.743	,1753145998196113.304	
0,aclnnRoll_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,2131,15.22,1753145998196122.964	,1753145998196138.184	
0,aclnnInplaceCopy_SliceAiCore_Slice,AI_VECTOR_CORE,2,2132,9.58,1753145998196195.245	,1753145998196204.825	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,2133,13.041,1753145998196251.346	,1753145998196264.387	
0,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,2,2134,35.621,1753145998196277.847	,1753145998196313.468	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,2135,58.621,1753145998196338.748	,1753145998196397.369	
0,aclnnGelu_Gelu_Gelu,AI_VECTOR_CORE,2,2136,35.521,1753145998196397.389	,1753145998196432.910	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,2137,78.062,1753145998196439.830	,1753145998196517.892	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,2138,11.46,1753145998196517.912	,1753145998196529.372	
0,aclnnCat_SliceAiCore_Slice,AI_VECTOR_CORE,2,2139,6.98,1753145998196536.752	,1753145998196543.732	
0,aclnnCat_SliceAiCore_Slice,AI_VECTOR_CORE,2,2140,7.42,1753145998196576.033	,1753145998196583.453	
0,aclnnCat_SliceAiCore_Slice,AI_VECTOR_CORE,2,2141,7.561,1753145998196603.953	,1753145998196611.514	
0,aclnnCat_SliceAiCore_Slice,AI_VECTOR_CORE,2,2142,7.38,1753145998196629.414	,1753145998196636.794	
0,aclnnCat_ConcatD_ConcatD,AI_VECTOR_CORE,2,2143,17.8,1753145998196665.395	,1753145998196683.195	
0,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,2,2144,49.981,1753145998196736.516	,1753145998196786.497	
0,aclnnMatmul_MatMulCommon_MemSet,AI_VECTOR_CORE,2,2145,12.72,1753145998196969.361	,1753145998196982.081	
0,aclnnMatmul_MatMulCommon_MatMulV2,AI_CORE,2,2146,42.001,1753145998196986.441	,1753145998197028.442	
0,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,2,2147,35.081,1753145998197037.242	,1753145998197072.323	
0,aclnnInplaceCopy_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,2148,40.221,1753145998197087.523	,1753145998197127.744	
0,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,AI_VECTOR_CORE,2,2149,2.16,1753145998197138.344	,1753145998197140.504	
0,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,2,2150,1.48,1753145998197178.085	,1753145998197179.565	
0,aclnnInplaceCopy_BroadcastToAiCore_BroadcastTo,AI_VECTOR_CORE,2,2151,1.78,1753145998197221.426	,1753145998197223.206	
0,aclnnInplaceCopy_ViewCopyAiCore_ViewCopy,AI_VECTOR_CORE,2,2152,14.12,1753145998197269.207	,1753145998197283.327	
0,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,2,2153,1.16,1753145998197321.648	,1753145998197322.808	
0,aclnnInplaceCopy_BroadcastToAiCore_BroadcastTo,AI_VECTOR_CORE,2,2154,1.4,1753145998197358.128	,1753145998197359.528	
0,aclnnInplaceCopy_ViewCopyAiCpu_ViewCopy,AI_CPU,2,2155,73.741,1753145998197372.029	,1753145998197445.770	
0,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,2,2156,1.18,1753145998197445.790	,1753145998197446.970	
0,aclnnInplaceCopy_BroadcastToAiCore_BroadcastTo,AI_VECTOR_CORE,2,2157,1.36,1753145998197471.371	,1753145998197472.731	
0,aclnnInplaceCopy_ViewCopyAiCpu_ViewCopy,AI_CPU,2,2158,82.602,1753145998197484.731	,1753145998197567.333	
0,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,2,2159,1.12,1753145998197567.373	,1753145998197568.493	
0,aclnnInplaceCopy_BroadcastToAiCore_BroadcastTo,AI_VECTOR_CORE,2,2160,1.34,1753145998197568.513	,1753145998197569.853	
0,aclnnInplaceCopy_ViewCopyAiCore_ViewCopy,AI_VECTOR_CORE,2,2161,12.721,1753145998197603.173	,1753145998197615.894	
0,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,2,2162,1.12,1753145998197692.875	,1753145998197693.995	
0,aclnnInplaceCopy_BroadcastToAiCore_BroadcastTo,AI_VECTOR_CORE,2,2163,1.26,1753145998197735.736	,1753145998197736.996	
0,aclnnInplaceCopy_ViewCopyAiCpu_ViewCopy,AI_CPU,2,2164,76.362,1753145998197749.516	,1753145998197825.878	
0,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,2,2165,1.22,1753145998197825.898	,1753145998197827.118	
